title,authors,url,citations,abstract
COMMUNICATING IT AUDIT FINDINGS: STRATEGIES FOR EFFECTIVE STAKEHOLDER ENGAGEMENT,"M Oladeinde, EC Okeleke, OR Adaramodu… - Computer Science & IT …, 2023 - fepbl.com",https://fepbl.com/index.php/csitrj/article/view/612,"[{'title': 'MLA', 'content': 'Oladeinde, Monisola, et al. ""COMMUNICATING IT AUDIT FINDINGS: STRATEGIES FOR EFFECTIVE STAKEHOLDER ENGAGEMENT.""Computer Science & IT Research Journal4.2 (2023): 126-139.'}, {'title': 'APA', 'content': 'Oladeinde, M., Okeleke, E. C., Adaramodu, O. R., Fakeyede, O. G., & Farayola, O. A. (2023). COMMUNICATING IT AUDIT FINDINGS: STRATEGIES FOR EFFECTIVE STAKEHOLDER ENGAGEMENT.Computer Science & IT Research Journal,4(2), 126-139.'}, {'title': 'Chicago', 'content': 'Oladeinde, Monisola, Evelyn Chinedu Okeleke, Olubukola Rhoda Adaramodu, Ololade Gilbert Fakeyede, and Oluwatoyin Ajoke Farayola. ""COMMUNICATING IT AUDIT FINDINGS: STRATEGIES FOR EFFECTIVE STAKEHOLDER ENGAGEMENT.""Computer Science & IT Research Journal4, no. 2 (2023): 126-139.'}, {'title': 'Harvard', 'content': 'Oladeinde, M., Okeleke, E.C., Adaramodu, O.R., Fakeyede, O.G. and Farayola, O.A., 2023. COMMUNICATING IT AUDIT FINDINGS: STRATEGIES FOR EFFECTIVE STAKEHOLDER ENGAGEMENT.Computer Science & IT Research Journal,4(2), pp.126-139.'}, {'title': 'Vancouver', 'content': 'Oladeinde M, Okeleke EC, Adaramodu OR, Fakeyede OG, Farayola OA. COMMUNICATING IT AUDIT FINDINGS: STRATEGIES FOR EFFECTIVE STAKEHOLDER ENGAGEMENT. Computer Science & IT Research Journal. 2023 Nov 27;4(2):126-39.'}]","… -level overview of strategic implications, while IT professionals may seek in-depth technical 
… Executives may prefer concise briefings or executive summaries, while IT professionals may …"
[PDF][PDF] How can HR Learning Programs Support Up and Reskilling IT Employees,"R Allen, S Granison, AH Lim - 2023 - ecommons.cornell.edu",https://ecommons.cornell.edu/bitstreams/cc5a83d8-3f8e-4f69-9ef1-134f6d62d845/download,"[{'title': 'MLA', 'content': 'Allen, Rebecca, Samantha Granison, and Annie Hyeonjoo Lim. ""How can HR Learning Programs Support Up and Reskilling IT Employees."" (2023).'}, {'title': 'APA', 'content': 'Allen, R., Granison, S., & Lim, A. H. (2023). How can HR Learning Programs Support Up and Reskilling IT Employees.'}, {'title': 'ISO 690', 'content': 'ALLEN, Rebecca; GRANISON, Samantha; LIM, Annie Hyeonjoo. How can HR Learning Programs Support Up and Reskilling IT Employees. 2023.'}]","… This summary explores the strategic upskilling and reskilling of IT professionals and how 
HR-driven initiatives can develop the critical capabilities necessary for navigating the ever-…"
Is cyber security too hard?,"S Mansfield-Devine - Computer Fraud & Security, 2023 - magonlinelibrary.com",https://www.magonlinelibrary.com/doi/pdf/10.12968/S1361-3723%2823%2970027-4,"[{'title': 'MLA', 'content': 'Mansfield-Devine, Steve. ""Is cyber security too hard?.""Computer Fraud & Security2023.6 (2023).'}, {'title': 'NBR 6023', 'content': 'MANSFIELD-DEVINE, Steve. Is cyber security too hard?.Computer Fraud & Security, v. 2023, n. 6, 2023.'}, {'title': 'APA', 'content': 'Mansfield-Devine, S. (2023). Is cyber security too hard?.Computer Fraud & Security,2023(6).'}]","… “Over half (52%) of IT professionals say that cyberthreats are now too advanced for their 
organisation to deal with on their own, rising to 64% among small businesses,” says the report. …"
Employment Opportunities and Work Trends Post-pandemic,"N Kaur - The New Normal and Its Impact on Society …, 2024 - Springer",https://link.springer.com/chapter/10.1007/978-981-97-0527-6_3,"[{'title': 'MLA', 'content': 'Kaur, Niresh. ""Employment Opportunities and Work Trends Post-pandemic.""The New Normal and Its Impact on Society: Perspectives from ASEAN and the European Union. Singapore: Springer Nature Singapore, 2024. 25-40.'}, {'title': 'APA', 'content': 'Kaur, N. (2024). Employment Opportunities and Work Trends Post-pandemic. InThe New Normal and Its Impact on Society: Perspectives from ASEAN and the European Union(pp. 25-40). Singapore: Springer Nature Singapore.'}, {'title': 'Chicago', 'content': 'Kaur, Niresh. ""Employment Opportunities and Work Trends Post-pandemic."" InThe New Normal and Its Impact on Society: Perspectives from ASEAN and the European Union, pp. 25-40. Singapore: Springer Nature Singapore, 2024.'}, {'title': 'Harvard', 'content': 'Kaur, N., 2024. Employment Opportunities and Work Trends Post-pandemic. InThe New Normal and Its Impact on Society: Perspectives from ASEAN and the European Union(pp. 25-40). Singapore: Springer Nature Singapore.'}, {'title': 'Vancouver', 'content': 'Kaur N. Employment Opportunities and Work Trends Post-pandemic. InThe New Normal and Its Impact on Society: Perspectives from ASEAN and the European Union 2024 Mar 22 (pp. 25-40). Singapore: Springer Nature Singapore.'}]","… This is likely to increase demand for workers with digital skills, such as software developers, 
data analysts, and IT professionals, and may lead to changes in the types of jobs that are in …"
Mercado de trabalho em Tecnologia da Comunicação e Informação (TI): análise de um experimento de aproximação entre academia e indústria no Porto Digital,"M Valença, W Diniz, M Pincovsky, C França… - Anais do VIII …, 2023 - sol.sbc.org.br",https://sol.sbc.org.br/index.php/washes/article/view/24770,"[{'title': 'MLA', 'content': 'Valença, Marcela, et al. ""Mercado de trabalho em Tecnologia da Comunicação e Informação (TI): análise de um experimento de aproximação entre academia e indústria no Porto Digital.""Anais do VIII Workshop sobre Aspectos Sociais, Humanos e Econômicos de Software. SBC, 2023.'}, {'title': 'APA', 'content': 'Valença, M., Diniz, W., Pincovsky, M., França, C., & Cabral, G. (2023, August). Mercado de trabalho em Tecnologia da Comunicação e Informação (TI): análise de um experimento de aproximação entre academia e indústria no Porto Digital. InAnais do VIII Workshop sobre Aspectos Sociais, Humanos e Econômicos de Software(pp. 1-10). SBC.'}, {'title': 'Chicago', 'content': 'Valença, Marcela, Wellynton Diniz, Mariana Pincovsky, César França, and Giordano Cabral. ""Mercado de trabalho em Tecnologia da Comunicação e Informação (TI): análise de um experimento de aproximação entre academia e indústria no Porto Digital."" InAnais do VIII Workshop sobre Aspectos Sociais, Humanos e Econômicos de Software, pp. 1-10. SBC, 2023.'}, {'title': 'Harvard', 'content': 'Valença, M., Diniz, W., Pincovsky, M., França, C. and Cabral, G., 2023, August. Mercado de trabalho em Tecnologia da Comunicação e Informação (TI): análise de um experimento de aproximação entre academia e indústria no Porto Digital. InAnais do VIII Workshop sobre Aspectos Sociais, Humanos e Econômicos de Software(pp. 1-10). SBC.'}, {'title': 'Vancouver', 'content': 'Valença M, Diniz W, Pincovsky M, França C, Cabral G. Mercado de trabalho em Tecnologia da Comunicação e Informação (TI): análise de um experimento de aproximação entre academia e indústria no Porto Digital. InAnais do VIII Workshop sobre Aspectos Sociais, Humanos e Econômicos de Software 2023 Aug 6 (pp. 1-10). SBC.'}]","… Still, another factor that has been shown to be relevant is the misalignment between the 
skills present in IT professionals and the skills expected by the sector, causing professionals in …"
Digital Credentialing for Assessment and Assurance of Learning,"J Woodside - Society for Information Technology & Teacher …, 2023 - learntechlib.org",https://www.learntechlib.org/p/221994/,"[{'title': 'MLA', 'content': 'Woodside, Joseph. ""Digital Credentialing for Assessment and Assurance of Learning.""Society for Information Technology & Teacher Education International Conference. Association for the Advancement of Computing in Education (AACE), 2023.'}, {'title': 'APA', 'content': 'Woodside, J. (2023, March). Digital Credentialing for Assessment and Assurance of Learning. InSociety for Information Technology & Teacher Education International Conference(pp. 1280-1283). Association for the Advancement of Computing in Education (AACE).'}, {'title': 'Chicago', 'content': 'Woodside, Joseph. ""Digital Credentialing for Assessment and Assurance of Learning."" InSociety for Information Technology & Teacher Education International Conference, pp. 1280-1283. Association for the Advancement of Computing in Education (AACE), 2023.'}, {'title': 'Harvard', 'content': 'Woodside, J., 2023, March. Digital Credentialing for Assessment and Assurance of Learning. InSociety for Information Technology & Teacher Education International Conference(pp. 1280-1283). Association for the Advancement of Computing in Education (AACE).'}, {'title': 'Vancouver', 'content': 'Woodside J. Digital Credentialing for Assessment and Assurance of Learning. InSociety for Information Technology & Teacher Education International Conference 2023 Mar 13 (pp. 1280-1283). Association for the Advancement of Computing in Education (AACE).'}]","… Over 90% of IT professionals have at least one certification, and employees indicate that IT 
… a competitive edge, and help close the skills gap. Widely held and valuable certifications …"
A Study of Technical Skill development Programmes after COVID-19 Pandemic Situation in India,"P Sharma - Think India Journal, 2023 - thinkindiaquarterly.org",https://thinkindiaquarterly.org/index.php/think-india/article/view/20418,"[{'title': 'MLA', 'content': 'Sharma, Pankaj. ""A Study of Technical Skill development Programmes after COVID-19 Pandemic Situation in India.""Think India Journal26.3 (2023): 18-28.'}, {'title': 'NBR 6023', 'content': 'SHARMA, Pankaj. A Study of Technical Skill development Programmes after COVID-19 Pandemic Situation in India.Think India Journal, v. 26, n. 3, p. 18-28, 2023.'}, {'title': 'APA', 'content': 'Sharma, P. (2023). A Study of Technical Skill development Programmes after COVID-19 Pandemic Situation in India.Think India Journal,26(3), 18-28.'}]","… Enormous skills gap exists between what industries demand based on the rapid 
economic growth and the skills that young people acquire through education and training. …"
Echo e-Skill and training Toolkit user experiences regarding user vulnerabilities,P Rasmus - 2023 - theseus.fi,https://www.theseus.fi/handle/10024/799458,"[{'title': 'MLA', 'content': 'Rasmus, Päärni. ""Echo e-Skill and training Toolkit user experiences regarding user vulnerabilities."" (2023).'}, {'title': 'APA', 'content': 'Rasmus, P. (2023). Echo e-Skill and training Toolkit user experiences regarding user vulnerabilities.'}, {'title': 'Chicago', 'content': 'Rasmus, Päärni. ""Echo e-Skill and training Toolkit user experiences regarding user vulnerabilities."" (2023).'}, {'title': 'Harvard', 'content': 'Rasmus, P., 2023. Echo e-Skill and training Toolkit user experiences regarding user vulnerabilities.'}, {'title': 'Vancouver', 'content': 'Rasmus P. Echo e-Skill and training Toolkit user experiences regarding user vulnerabilities.'}]","… e-Skills and training Toolkit application that provides skills gap data in the work community. 
… Even though the ECHO toolkit pilot study deliberately chose academic IT-professionals as a …"
Pre-assessing Cyber Range-Based Event Participants' Needs and Objectives,J Päijänen - 2023 - theseus.fi,https://www.theseus.fi/handle/10024/816339,"[{'title': 'MLA', 'content': 'Päijänen, Jani. ""Pre-assessing Cyber Range-Based Event Participants’ Needs and Objectives."" (2023).'}, {'title': 'APA', 'content': 'Päijänen, J. (2023). Pre-assessing Cyber Range-Based Event Participants’ Needs and Objectives.'}, {'title': 'Chicago', 'content': 'Päijänen, Jani. ""Pre-assessing Cyber Range-Based Event Participants’ Needs and Objectives."" (2023).'}, {'title': 'Harvard', 'content': 'Päijänen, J., 2023. Pre-assessing Cyber Range-Based Event Participants’ Needs and Objectives.'}, {'title': 'Vancouver', 'content': 'Päijänen J. Pre-assessing Cyber Range-Based Event Participants’ Needs and Objectives.'}]","… Acheampong et al. mention the cyber security skills gap, naturally. They explicitly mention 
cyber security and IT professionals as possible end-user of the presented CR. Reframed to …"
A Survey of Soft Skills Expectations: A View from Work Integrated Learning Students and the Chemical Industry,"P Ntola, E Nevines, LQ Qwabe… - Journal of Chemical …, 2024 - ACS Publications",https://pubs.acs.org/doi/abs/10.1021/acs.jchemed.3c00927,"[{'title': 'MLA', 'content': 'Ntola, Pinkie, et al. ""A Survey of Soft Skills Expectations: A View from Work Integrated Learning Students and the Chemical Industry.""Journal of Chemical Education(2024).'}, {'title': 'APA', 'content': 'Ntola, P., Nevines, E., Qwabe, L. Q., & Sabela, M. I. (2024). A Survey of Soft Skills Expectations: A View from Work Integrated Learning Students and the Chemical Industry.Journal of Chemical Education.'}, {'title': 'Chicago', 'content': 'Ntola, Pinkie, Elena Nevines, Lindelani Q. Qwabe, and Myalowenkosi I. Sabela. ""A Survey of Soft Skills Expectations: A View from Work Integrated Learning Students and the Chemical Industry.""Journal of Chemical Education(2024).'}, {'title': 'Harvard', 'content': 'Ntola, P., Nevines, E., Qwabe, L.Q. and Sabela, M.I., 2024. A Survey of Soft Skills Expectations: A View from Work Integrated Learning Students and the Chemical Industry.Journal of Chemical Education.'}, {'title': 'Vancouver', 'content': 'Ntola P, Nevines E, Qwabe LQ, Sabela MI. A Survey of Soft Skills Expectations: A View from Work Integrated Learning Students and the Chemical Industry. Journal of Chemical Education. 2024 Feb 20.'}]","Universities tend to focus on the hard skills required within disciplines, with a general lack of 
focus on the teaching of soft skills, specifically in the hard sciences, while a graduate with …"
Analysis of Information System Development in the Context of the Latest Technological Era: Challenges and Potential for Success,"ANS Putro, S Mokodenseho… - West Science …, 2023 - wsj.westscience-press.com",https://wsj.westscience-press.com/index.php/wsist/article/view/168,"[{'title': 'ГОСТ', 'content': 'Putro A. N. S., Mokodenseho S., Aziz A. M. Analysis of Information System Development in the Context of the Latest Technological Era: Challenges and Potential for Success //West Science Information System and Technology. – 2023. – Т. 1. – №. 01. – С. 19-26.'}, {'title': 'MLA', 'content': 'Putro, Adi Nugroho Susanto, Sabil Mokodenseho, and Adit Mohammad Aziz. ""Analysis of Information System Development in the Context of the Latest Technological Era: Challenges and Potential for Success.""West Science Information System and Technology1.01 (2023): 19-26.'}, {'title': 'APA', 'content': 'Putro, A. N. S., Mokodenseho, S., & Aziz, A. M. (2023). Analysis of Information System Development in the Context of the Latest Technological Era: Challenges and Potential for Success.West Science Information System and Technology,1(01), 19-26.'}]","… in employee training to bridge the technical skills gap. Policymakers and industry associations 
… training programs and partnerships with IT professionals. Resistance to change could be …"
