,title,authors,url,citations,abstract
71,Local government cyber insecurity: Causes and recommendations for improvement,"DF Norris, L Mateczun, W Hatcher… - Public Administration …, 2023 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/abs/10.1111/puar.13743,"[{'title': 'MLA', 'content': 'Norris, Donald F., et al. ""Local government cyber insecurity: Causes and recommendations for improvement.""Public Administration Review(2023).'}, {'title': 'APA', 'content': 'Norris, D. F., Mateczun, L., Hatcher, W., Meares, W. L., & Heslen, J. (2023). Local government cyber insecurity: Causes and recommendations for improvement.Public Administration Review.'}, {'title': 'Chicago', 'content': 'Norris, Donald F., Laura Mateczun, William Hatcher, Wesley L. Meares, and John Heslen. ""Local government cyber insecurity: Causes and recommendations for improvement.""Public Administration Review(2023).'}, {'title': 'Harvard', 'content': 'Norris, D.F., Mateczun, L., Hatcher, W., Meares, W.L. and Heslen, J., 2023. Local government cyber insecurity: Causes and recommendations for improvement.Public Administration Review.'}, {'title': 'Vancouver', 'content': 'Norris DF, Mateczun L, Hatcher W, Meares WL, Heslen J. Local government cyber insecurity: Causes and recommendations for improvement. Public Administration Review. 2023.'}]","… effective cybersecurity… cybersecurity, including adopting dedicated cybersecurity budgets, 
adopting several highly recommended cybersecurity policies, and following best cybersecurity …"
72,Finding Business Models in IT start-ups,S Mohammad - 2023 - theseus.fi,https://www.theseus.fi/handle/10024/812587,"[{'title': 'MLA', 'content': 'Mohammad, Saaim. ""Finding Business Models in IT start-ups."" (2023).'}, {'title': 'APA', 'content': 'Mohammad, S. (2023). Finding Business Models in IT start-ups.'}, {'title': 'ISO 690', 'content': 'MOHAMMAD, Saaim. Finding Business Models in IT start-ups. 2023.'}]","… Cybersecurity is like having strong locks on your digital … can make it hard for IT professionals 
from other places to come … , inevitably widening the technical skills gap in Finland whilst also …"
73,The role of vocational training in ICT firms: the revelation,"M Albizu, M Estensoro - Journal of Education and Work, 2024 - Taylor & Francis",https://www.tandfonline.com/doi/abs/10.1080/13639080.2024.2304298,"[{'title': 'MLA', 'content': 'Albizu, Mikel, and Miren Estensoro. ""The role of vocational training in ICT firms: the revelation.""Journal of Education and Work(2024): 1-19.\u200f'}, {'title': 'APA', 'content': 'Albizu, M., & Estensoro, M. (2024). The role of vocational training in ICT firms: the revelation.Journal of Education and Work, 1-19.\u200f'}, {'title': 'ISO 690', 'content': 'ALBIZU, Mikel; ESTENSORO, Miren. The role of vocational training in ICT firms: the revelation.Journal of Education and Work, 2024, 1-19.\u200f'}]","… The first two refer to the skills demanded of technical IT professionals, while the third concerns 
the specific organisational culture and model in which these professionals are employed. …"
74,Dispositions that Computing Professionals Value in the Workplace: Systematic Literature Review and Interviews with Professionals,"D Tagare, S Janakiraman, M Exter, S Duan… - Proceedings of the …, 2023 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3568813.3600118,"[{'title': 'MLA', 'content': 'Tagare, Deepti, et al. ""Dispositions that Computing Professionals Value in the Workplace: Systematic Literature Review and Interviews with Professionals.""Proceedings of the 2023 ACM Conference on International Computing Education Research-Volume 1. 2023.'}, {'title': 'APA', 'content': 'Tagare, D., Janakiraman, S., Exter, M., Duan, S., Sabin, M., & Tavakoli, J. (2023, August). Dispositions that Computing Professionals Value in the Workplace: Systematic Literature Review and Interviews with Professionals. InProceedings of the 2023 ACM Conference on International Computing Education Research-Volume 1(pp. 270-283).'}, {'title': 'ISO 690', 'content': 'TAGARE, Deepti, et al. Dispositions that Computing Professionals Value in the Workplace: Systematic Literature Review and Interviews with Professionals. In:Proceedings of the 2023 ACM Conference on International Computing Education Research-Volume 1. 2023. p. 270-283.'}]","… OR ""information systems"" OR ""computer science"" OR software OR ""information systems"" 
OR ""software engineering"" OR ""information technology"" OR ""data science"" OR cybersecurity) …"
75,[HTML][HTML] Electronic Data Interchange Analysts Strategies to Improve Information Security While Using EDI in Healthcare Organizations,JB Madavarapu - 2023 - search.proquest.com,https://search.proquest.com/openview/f66298dd52013583110f0628d1202bc8/1?pq-origsite=gscholar&cbl=18750&diss=y,"[{'title': 'MLA', 'content': 'Madavarapu, JhansiBharathi.Electronic Data Interchange Analysts Strategies to Improve Information Security While Using EDI in Healthcare Organizations. Diss. University of the Cumberlands, 2023.'}, {'title': 'APA', 'content': 'Madavarapu, J. (2023).Electronic Data Interchange Analysts Strategies to Improve Information Security While Using EDI in Healthcare Organizations(Doctoral dissertation, University of the Cumberlands).'}, {'title': 'Chicago', 'content': 'Madavarapu, JhansiBharathi. ""Electronic Data Interchange Analysts Strategies to Improve Information Security While Using EDI in Healthcare Organizations."" PhD diss., University of the Cumberlands, 2023.'}, {'title': 'Harvard', 'content': 'Madavarapu, J., 2023.Electronic Data Interchange Analysts Strategies to Improve Information Security While Using EDI in Healthcare Organizations(Doctoral dissertation, University of the Cumberlands).'}, {'title': 'Vancouver', 'content': 'Madavarapu J.Electronic Data Interchange Analysts Strategies to Improve Information Security While Using EDI in Healthcare Organizations(Doctoral dissertation, University of the Cumberlands).'}]","… Moreover, the cybersecurity department must check information security for any threats, as 
data … healthcare end-users overcome risks and identify IT professionals' strategies to improve …"
76,Rethinking Digital Literacy,"D Radovanović - Digital Literacy and Inclusion: Stories, Platforms …, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-30808-6_1,"[{'title': 'MLA', 'content': 'Radovanović, Danica. ""Rethinking Digital Literacy.""Digital Literacy and Inclusion: Stories, Platforms, Communities. Cham: Springer International Publishing, 2023. 1-12.'}, {'title': 'APA', 'content': 'Radovanović, D. (2023). Rethinking Digital Literacy. InDigital Literacy and Inclusion: Stories, Platforms, Communities(pp. 1-12). Cham: Springer International Publishing.'}, {'title': 'ISO 690', 'content': 'RADOVANOVIĆ, Danica. Rethinking Digital Literacy. In:Digital Literacy and Inclusion: Stories, Platforms, Communities. Cham: Springer International Publishing, 2023. p. 1-12.'}]","… , and how addressing the digital skills gap can contribute to digital … of us, even academics 
and IT professionals. At some time, … online safety and cybersecurity preparedness is crucial. …"
77,Beyond Innovation: Assessing the Risk Terrain of Industry 5.0 Technologies,"P Gupta, AK Jain, R Gupta - 2023 - researchsquare.com",https://www.researchsquare.com/article/rs-3704477/latest,"[{'title': 'MLA', 'content': 'Gupta, Parul, Arvind Kumar Jain, and Rajesh Gupta. ""Beyond Innovation: Assessing the Risk Terrain of Industry 5.0 Technologies."" (2023).'}, {'title': 'NBR 6023', 'content': 'GUPTA, Parul; JAIN, Arvind Kumar; GUPTA, Rajesh. Beyond Innovation: Assessing the Risk Terrain of Industry 5.0 Technologies. 2023.'}, {'title': 'APA', 'content': 'Gupta, P., Jain, A. K., & Gupta, R. (2023). Beyond Innovation: Assessing the Risk Terrain of Industry 5.0 Technologies.'}]","… as cybersecurity, advanced automation, Internet of Things, and human-machine interfaces. 
… Skills Gap: Not many people know how to work with AI and machine learning. Hiring these …"
78,Defining Cyber Risk Management Objectives,"S Nunes - Regulating Cyber Technologies: Privacy vs Security, 2023 - books.google.com",https://books.google.com/books?hl=pt-BR&lr=&id=fGOzEAAAQBAJ&oi=fnd&pg=PA37&dq=%22it+professionals%22+%22skills+gap%22+%22cybersecurity%22&ots=dce6nkNiTr&sig=f7qY49uBpE8S_qADI3f09FEuPBk,[],"… for cybersecurity, but how much cybersecurity investment is … with several security and IT 
professionals who represented a … he/she recognizes the skills gap, to a conscious competence …"
79,Assessing Common Software Vulnerabilities in Undergraduate Computer Science Assignments,"A Sanders, GS Walia, A Allen - Journal of The Colloquium for Information …, 2024 - cisse.info",https://cisse.info/journal/index.php/cisse/article/view/179,"[{'title': 'APA', 'content': 'Sanders, A., Walia, G. S., & Allen, A. (2024, February). Assessing Common Software Vulnerabilities in Undergraduate Computer Science Assignments. InJournal of The Colloquium for Information Systems Security Education(Vol. 11, No. 1, pp. 8-8).'}, {'title': 'ISO 690', 'content': 'SANDERS, Andrew; WALIA, Gursimran Singh; ALLEN, Andrew. Assessing Common Software Vulnerabilities in Undergraduate Computer Science Assignments. EnJournal of The Colloquium for Information Systems Security Education. 2024. p. 8-8.'}, {'title': 'MLA', 'content': 'Sanders, Andrew, Gursimran Singh Walia, and Andrew Allen. ""Assessing Common Software Vulnerabilities in Undergraduate Computer Science Assignments.""Journal of The Colloquium for Information Systems Security Education. Vol. 11. No. 1. 2024.'}]","… The increased importance of integrating security principles in the CS/Cybersecurity … In 
a survey of developers and IT professionals conducted by Veracode, most developers felt …"
80,"[PDF][PDF] Africa's Path to Sustainability: Harnessing Technology, Policy, and Collaboration","SC Nwokolo, EE Eyime, AU Obiwulu… - Trends in Renewable …, 2023 - researchgate.net",https://www.researchgate.net/profile/Samuel-Nwokolo/publication/376267686_Africa's_Path_to_Sustainability_Harnessing_Technology_Policy_and_Collaboration/links/657134a1286c65604a947837/Africas-Path-to-Sustainability-Harnessing-Technology-Policy-and-Collaboration.pdf,"[{'title': 'MLA', 'content': 'Nwokolo, Samuel Chukwujindu, et al. ""Africa\'s Path to Sustainability: Harnessing Technology, Policy, and Collaboration.""Trends in Renewable Energy10.1 (2023): 98-131.'}, {'title': 'APA', 'content': ""Nwokolo, S. C., Eyime, E. E., Obiwulu, A. U., & Ogbulezie, J. C. (2023). Africa's Path to Sustainability: Harnessing Technology, Policy, and Collaboration.Trends in Renewable Energy,10(1), 98-131.""}, {'title': 'Chicago', 'content': 'Nwokolo, Samuel Chukwujindu, Eyime Echeng Eyime, Anthony Umunnakwe Obiwulu, and Julie C. Ogbulezie. ""Africa\'s Path to Sustainability: Harnessing Technology, Policy, and Collaboration.""Trends in Renewable Energy10, no. 1 (2023): 98-131.'}, {'title': 'Harvard', 'content': ""Nwokolo, S.C., Eyime, E.E., Obiwulu, A.U. and Ogbulezie, J.C., 2023. Africa's Path to Sustainability: Harnessing Technology, Policy, and Collaboration.Trends in Renewable Energy,10(1), pp.98-131.""}, {'title': 'Vancouver', 'content': ""Nwokolo SC, Eyime EE, Obiwulu AU, Ogbulezie JC. Africa's Path to Sustainability: Harnessing Technology, Policy, and Collaboration. Trends in Renewable Energy. 2023 Dec 6;10(1):98-131.""}]","… Additionally, the demand for IT professionals and digital … centers, cloud computing, and 
cybersecurity. This has not only … This can result in a significant digital skills gap where people …"
81,[PDF][PDF] Digital Transformation and the Future of Work and Business in Africa,A Chibo-Christopher - 2023 - sbs.edu,https://www.sbs.edu/wp-content/uploads/2023/11/SBS-WP-2023-01.pdf,"[{'title': 'MLA', 'content': 'Chibo-Christopher, Anthony. ""Digital Transformation and the Future of Work and Business in Africa."" (2023).'}, {'title': 'APA', 'content': 'Chibo-Christopher, A. (2023). Digital Transformation and the Future of Work and Business in Africa.'}, {'title': 'Chicago', 'content': 'Chibo-Christopher, Anthony. ""Digital Transformation and the Future of Work and Business in Africa."" (2023).'}, {'title': 'Harvard', 'content': 'Chibo-Christopher, A., 2023. Digital Transformation and the Future of Work and Business in Africa.'}, {'title': 'Vancouver', 'content': 'Chibo-Christopher A. Digital Transformation and the Future of Work and Business in Africa.'}]","… Additionally, many organizations may lack the resources to hire experienced IT professionals, 
… can have positive effects on the economy and help reduce the digital skills gap in Africa. …"
82,Contribution of Cloud Accounting to Employment and Economic Growth: An Evaluation from Nigerian Public Sector,"AA Olaoye - Business & Management Compass, 2024 - bi.ue-varna.bg",https://bi.ue-varna.bg/ojs/index.php/bmc/article/view/17,"[{'title': 'MLA', 'content': 'Olaoye, Ayoola Azeez. ""Contribution of Cloud Accounting to Employment and Economic Growth: An Evaluation from Nigerian Public Sector.""Business & Management Compass68.1 (2024): 14-24.'}, {'title': 'APA', 'content': 'Olaoye, A. A. (2024). Contribution of Cloud Accounting to Employment and Economic Growth: An Evaluation from Nigerian Public Sector.Business & Management Compass,68(1), 14-24.'}, {'title': 'ISO 690', 'content': 'OLAOYE, Ayoola Azeez. Contribution of Cloud Accounting to Employment and Economic Growth: An Evaluation from Nigerian Public Sector.Business & Management Compass, 2024, 68.1: 14-24.'}]","… has led to an increased demand for IT professionals with expertise in cloud technologies, … 
divide, cybersecurity concerns, and the skills gap must be addressed. With appropriate policies…"
83,[PDF][PDF] Individualization of the Process of Professional Training of Future Specialists Using Innovative Educational Technologies,"V Tovstohan, L Kibenko - 2023 - eprints.zu.edu.ua",http://eprints.zu.edu.ua/38809/1/%D0%BC%D0%BE%D0%BD%D0%BE%D0%B3%D1%80%D0%B0%D1%84%D1%96%D1%8F_fc72d78bb069f493b87e716a1f31a05b-1-45.pdf,"[{'title': 'MLA', 'content': 'Tovstohan, Volodymyr, and Lyubov Kibenko. ""Individualization of the Process of Professional Training of Future Specialists Using Innovative Educational Technologies."" (2023): 30-37.'}, {'title': 'NBR 6023', 'content': 'TOVSTOHAN, Volodymyr; KIBENKO, Lyubov. Individualization of the Process of Professional Training of Future Specialists Using Innovative Educational Technologies. 2023.'}, {'title': 'APA', 'content': 'Tovstohan, V., & Kibenko, L. (2023). Individualization of the Process of Professional Training of Future Specialists Using Innovative Educational Technologies.'}]","… of IT professionals, companies face a series of challenges and issues that can be characterized 
from a scientific perspective: - Skills Gap: … optimize the IT professionals hiring process, …"
84,[PDF][PDF] Project Management at Singularity Limited,S Sultana - 2023 - 103.82.172.44,http://103.82.172.44:8080/xmlui/bitstream/handle/123456789/1914/Internship2023_BTM_180061140%20-%20SABRIN%20SULTANA%20180061140.pdf?sequence=1&isAllowed=y,"[{'title': 'MLA', 'content': 'Sultana, Sabrin.Project Management at Singularity Limited. Department of Business and Technology Management (BTM), Islamic University of Technology (IUT), Board Bazar, Gazipur-1704, Bangladesh, 2023.'}, {'title': 'APA', 'content': 'Sultana, S. (2023).Project Management at Singularity Limited. Department of Business and Technology Management (BTM), Islamic University of Technology (IUT), Board Bazar, Gazipur-1704, Bangladesh.'}, {'title': 'ISO 690', 'content': 'SULTANA, Sabrin.Project Management at Singularity Limited. Department of Business and Technology Management (BTM), Islamic University of Technology (IUT), Board Bazar, Gazipur-1704, Bangladesh, 2023.'}]","… growing pool of skilled IT professionals, a supportive government, … This skills gap can limit 
the growth of the industry in the long term… move online, cybersecurity is becoming increasingly …"
85,Skills and competencies in the digital transformation era: The case of Greece,SM Vasileiadou - 2023 - repository.ihu.edu.gr,https://repository.ihu.edu.gr/xmlui/handle/11544/30156,"[{'title': 'APA', 'content': 'Vasileiadou, S. M. (2023). Skills and competencies in the digital transformation era: The case of Greece.'}, {'title': 'ISO 690', 'content': 'VASILEIADOU, Symelia Maria. Skills and competencies in the digital transformation era: The case of Greece. 2023.'}, {'title': 'MLA', 'content': 'Vasileiadou, Symelia Maria. ""Skills and competencies in the digital transformation era: The case of Greece."" (2023).'}]","… This is why we are coming across the so-called ""skills gap"". On the one hand, the older … 
in parallel with trending scientific areas, such as cybersecurity, ICT systems, and data science, …"
86,[PDF][PDF] DELIVERABLE FACTSHEET,"V Pospelova, V Gkamas - smacite.eu",https://smacite.eu/images/Deliverables/D2.1%20Smart%20Cities%20competences%20map%20and%20emerging%20job%20profiles.pdf,"[{'title': 'MLA', 'content': 'Pospelova, Vera, and Vasileios Gkamas. ""DELIVERABLE FACTSHEET.""'}, {'title': 'APA', 'content': 'Pospelova, V., & Gkamas, V. DELIVERABLE FACTSHEET.'}, {'title': 'ISO 690', 'content': 'POSPELOVA, Vera; GKAMAS, Vasileios. DELIVERABLE FACTSHEET.'}]","… The project aims to address the skills gap of Smart Cities … provide systematic guidance to IT 
professionals and other staff … ; for example while cybersecurity or project management have …"
87,Possible Solutions of Wage Problems in Russian IT Market,"I Bogatyreva, L Ilyukhina, A Bogatyrev - … of Agriculture in the Far East, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-36960-5_48,"[{'title': 'APA', 'content': 'Bogatyreva, I., Ilyukhina, L., & Bogatyrev, A. (2023, January). Possible Solutions of Wage Problems in Russian IT Market. InInternational Scientific Conference Fundamental and Applied Scientific Research in the Development of Agriculture in the Far East(pp. 419-429). Cham: Springer Nature Switzerland.'}, {'title': 'ISO 690', 'content': 'BOGATYREVA, Irina; ILYUKHINA, Larisa; BOGATYREV, Alexey. Possible Solutions of Wage Problems in Russian IT Market. EnInternational Scientific Conference Fundamental and Applied Scientific Research in the Development of Agriculture in the Far East. Cham: Springer Nature Switzerland, 2023. p. 419-429.'}, {'title': 'MLA', 'content': 'Bogatyreva, Irina, Larisa Ilyukhina, and Alexey Bogatyrev. ""Possible Solutions of Wage Problems in Russian IT Market.""International Scientific Conference Fundamental and Applied Scientific Research in the Development of Agriculture in the Far East. Cham: Springer Nature Switzerland, 2023.'}]","The article deals with the issues of remuneration of IT specialists. High requirements to IT 
specialists and their digital competences, complexity and diversity of their tasks are reflected in …"
88,[CITAÇÃO][C] The Professional Project Manager: Revolutionizing Employee Experience Through HR-Tech Synergy,M de Koning - 2024 - Business Expert Press,javascript:void(0),"[{'title': 'MLA', 'content': 'Part, A. ""CURRICULUM VITAE (CVA).""Computer Science79 (2000): 164.'}, {'title': 'APA', 'content': 'Part, A. (2000). CURRICULUM VITAE (CVA).Computer Science,79, 164.'}, {'title': 'ISO 690', 'content': 'PART, A. CURRICULUM VITAE (CVA).Computer Science, 2000, 79. Jg., S. 164.'}]",
89,[PDF][PDF] AI-ENABLED CUSTOMER RELATIONSHIP MANAGEMENT IN THE FINANCIAL INDUSTRY: A CASE STUDY APPROACH,N Kannan - Journal ID - researchgate.net,https://www.researchgate.net/profile/Research-Scholar-Ii/publication/378371886_AI-Enabled_Customer_Relationship_Management_in_the_Financial_Industry_A_Case_Study_Approach/links/65d6d90fc3b52a1170e9f6e3/AI-Enabled-Customer-Relationship-Management-in-the-Financial-Industry-A-Case-Study-Approach.pdf,[],"… with key stakeholders such as executives, IT professionals, and CRM specialists. Data 
collection … is essential for addressing the talent and skills gap in AI and data science. Financial …"
90,[HTML][HTML] Preparing for the future of work: a novel data-driven approach for the identification of future skills,"J Brasse, M Förster, P Hühn, J Klier, M Klier… - Journal of Business …, 2024 - Springer",https://link.springer.com/article/10.1007/s11573-023-01169-1,"[{'title': 'MLA', 'content': 'Brasse, Julia, et al. ""Preparing for the future of work: a novel data-driven approach for the identification of future skills.""Journal of Business Economics94.3 (2024): 467-500.'}, {'title': 'APA', 'content': 'Brasse, J., Förster, M., Hühn, P., Klier, J., Klier, M., & Moestue, L. (2024). Preparing for the future of work: a novel data-driven approach for the identification of future skills.Journal of Business Economics,94(3), 467-500.'}, {'title': 'Chicago', 'content': 'Brasse, Julia, Maximilian Förster, Philipp Hühn, Julia Klier, Mathias Klier, and Lars Moestue. ""Preparing for the future of work: a novel data-driven approach for the identification of future skills.""Journal of Business Economics94, no. 3 (2024): 467-500.'}, {'title': 'Harvard', 'content': 'Brasse, J., Förster, M., Hühn, P., Klier, J., Klier, M. and Moestue, L., 2024. Preparing for the future of work: a novel data-driven approach for the identification of future skills.Journal of Business Economics,94(3), pp.467-500.'}, {'title': 'Vancouver', 'content': 'Brasse J, Förster M, Hühn P, Klier J, Klier M, Moestue L. Preparing for the future of work: a novel data-driven approach for the identification of future skills. Journal of Business Economics. 2024 Apr;94(3):467-500.'}]","The future of work is changing rapidly as result of fast technological developments, 
decarbonization and social upheavals. Thus, employees need a new skillset to be successful in the …"
91,Developing Hands-on Labs for Source Code Vulnerability Detection with AI,"M Taeb - arXiv preprint arXiv:2302.00750, 2023 - arxiv.org",https://arxiv.org/abs/2302.00750,"[{'title': 'APA', 'content': 'Taeb, M. (2023). Developing Hands-on Labs for Source Code Vulnerability Detection with AI.arXiv preprint arXiv:2302.00750.'}, {'title': 'ISO 690', 'content': 'TAEB, Maryam. Developing Hands-on Labs for Source Code Vulnerability Detection with AI.arXiv preprint arXiv:2302.00750, 2023.'}, {'title': 'MLA', 'content': 'Taeb, Maryam. ""Developing Hands-on Labs for Source Code Vulnerability Detection with AI.""arXiv preprint arXiv:2302.00750(2023).'}]","… software developers to write secure source code is in high demand In this thesis we propose 
a framework including learning modules and hands on labs to guide future IT professionals …"
92,[HTML][HTML] EREMI: An Innovative Interdisciplinary Approach for Higher Education in Resource Efficient Manufacturing Environments,"A Sikora, T Titova-Kosturkova, G Janevska, M Kostov… - Sustainability, 2023 - mdpi.com",https://www.mdpi.com/2071-1050/15/13/10244,"[{'title': 'MLA', 'content': 'Sikora, Axel, et al. ""EREMI: An Innovative Interdisciplinary Approach for Higher Education in Resource Efficient Manufacturing Environments.""Sustainability15.13 (2023): 10244.'}, {'title': 'APA', 'content': 'Sikora, A., Titova-Kosturkova, T., Janevska, G., Kostov, M., Halunga, S., Suciu, G., & Georgiev, G. (2023). EREMI: An Innovative Interdisciplinary Approach for Higher Education in Resource Efficient Manufacturing Environments.Sustainability,15(13), 10244.'}, {'title': 'ISO 690', 'content': 'SIKORA, Axel, et al. EREMI: An Innovative Interdisciplinary Approach for Higher Education in Resource Efficient Manufacturing Environments.Sustainability, 2023, 15.13: 10244.'}]","… development and adaptation to effectively address the skills gap in Industry 4.0. The project 
… to conduct the ITP, primarily during adult education workshops that cater to IT professionals. …"
93,[LIVRO][B] Evolution of Cross-sector Cyber Intelligent Markets,EJ Lewis - 2024 - books.google.com,https://books.google.com/books?hl=pt-BR&lr=&id=1tzzEAAAQBAJ&oi=fnd&pg=PR1&dq=%22it+professionals%22+%22skills+gap%22+%22cybersecurity%22&ots=bKwd13hdaC&sig=N7xkNyJzyRY2z3ropWP5JC7UnSU,"[{'title': 'MLA', 'content': 'Lewis, Eugene J., ed.Evolution of Cross-sector Cyber Intelligent Markets. IGI Global, 2024.'}, {'title': 'APA', 'content': 'Lewis, E. J. (Ed.). (2024).Evolution of Cross-sector Cyber Intelligent Markets. IGI Global.'}, {'title': 'ISO 690', 'content': 'LEWIS, Eugene J. (ed.).Evolution of Cross-sector Cyber Intelligent Markets. IGI Global, 2024.'}]","… Chief Information Security Officers (CISOs) and IT professionals will … coaching cybersecurity 
project managers and cybersecurity … the skills gap in the transportation and logistics sector. …"
94,Reducing false starts among IT employees—A study of hiring professionals' perceptions,SB Kulkarni - 2023 - search.proquest.com,https://search.proquest.com/openview/8adbd1f1c62e9ce1ae00800c4c71425d/1?pq-origsite=gscholar&cbl=18750&diss=y,"[{'title': 'MLA', 'content': 'Kulkarni, Swatee B.Reducing false starts among IT employees—A study of hiring professionals’ perceptions. Diss. Eastern Michigan University, 2023.\u200f'}, {'title': 'APA', 'content': 'Kulkarni, S. B. (2023).Reducing false starts among IT employees—A study of hiring professionals’ perceptions(Doctoral dissertation, Eastern Michigan University).\u200f'}, {'title': 'ISO 690', 'content': 'KULKARNI, Swatee B.Reducing false starts among IT employees—A study of hiring professionals’ perceptions. 2023. PhD Thesis. Eastern Michigan University.\u200f'}]","… factors related to the recruiting process and envisions studying perceptions of hiring 
professionals about the impact of these four factors on reducing false starts among IT professionals. …"
95,A Vulnerability Assessment Approach for Home Networks: A case of Cameroon,EE Tanyi - 2023 - diva-portal.org,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1800345,"[{'title': 'MLA', 'content': 'Tanyi, Elvis Etengeneng. ""A Vulnerability Assessment Approach for Home Networks: A case of Cameroon."" (2023).'}, {'title': 'APA', 'content': 'Tanyi, E. E. (2023). A Vulnerability Assessment Approach for Home Networks: A case of Cameroon.'}, {'title': 'ISO 690', 'content': 'TANYI, Elvis Etengeneng. A Vulnerability Assessment Approach for Home Networks: A case of Cameroon. 2023.'}]","… Drawing on relevant research provides insights into the factors influencing home network 
users' cybersecurity practices and how this work can help to solve some of the issues they face…"
96,"[LIVRO][B] Digital Literacy and Inclusion: Stories, Platforms, Communities",D Radovanović - 2023 - books.google.com,https://books.google.com/books?hl=pt-BR&lr=&id=ClXaEAAAQBAJ&oi=fnd&pg=PR9&dq=%22it+professionals%22+%22skills+gap%22+%22cybersecurity%22&ots=h9jqfx6gO9&sig=58m16DR_Bizjjvizi8nqDy7pFZo,"[{'title': 'MLA', 'content': 'Radovanović, Danica, ed.Digital Literacy and Inclusion: Stories, Platforms, Communities. Springer Nature, 2023.'}, {'title': 'APA', 'content': 'Radovanović, D. (Ed.). (2023).Digital Literacy and Inclusion: Stories, Platforms, Communities. Springer Nature.'}, {'title': 'ISO 690', 'content': 'RADOVANOVIĆ, Danica (Hg.).Digital Literacy and Inclusion: Stories, Platforms, Communities. Springer Nature, 2023.'}]","… , and how addressing the digital skills gap can contribute to digital … of us, even academics 
and IT professionals. At some time, … online safety and cybersecurity preparedness is crucial. …"
97,Digitalization and Internationalization: An Analysis of the Impact of Digital Technologies on Export Management Practices,R Ruvoletto - 2023 - dspace.unive.it,http://dspace.unive.it/handle/10579/25605,"[{'title': 'MLA', 'content': 'Ruvoletto, Rebecca. ""Digitalization and Internationalization: An Analysis of the Impact of Digital Technologies on Export Management Practices."" (2023).'}, {'title': 'APA', 'content': 'Ruvoletto, R. (2023). Digitalization and Internationalization: An Analysis of the Impact of Digital Technologies on Export Management Practices.'}, {'title': 'ISO 690', 'content': 'RUVOLETTO, Rebecca. Digitalization and Internationalization: An Analysis of the Impact of Digital Technologies on Export Management Practices. 2023.'}]","This thesis examines the impact of digital technologies on international trade. It explores 
various tech tools and their applications, such as e-commerce, blockchain, big data, artificial …"
98,Using LowCode and NoCode Tools in DevOps: A Multivocal Literature Review,"M Waqas, Z Ali, M Sánchez-Gordón… - New Perspectives in …, 2024 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-50590-4_5,"[{'title': 'MLA', 'content': 'Waqas, Muhammad, et al. ""Using LowCode and NoCode Tools in DevOps: A Multivocal Literature Review.""New Perspectives in Software Engineering(2024): 71-87.'}, {'title': 'APA', 'content': 'Waqas, M., Ali, Z., Sánchez-Gordón, M., & Kristiansen, M. (2024). Using LowCode and NoCode Tools in DevOps: A Multivocal Literature Review.New Perspectives in Software Engineering, 71-87.'}, {'title': 'Chicago', 'content': 'Waqas, Muhammad, Zohaib Ali, Mary Sánchez-Gordón, and Monica Kristiansen. ""Using LowCode and NoCode Tools in DevOps: A Multivocal Literature Review.""New Perspectives in Software Engineering(2024): 71-87.'}, {'title': 'Harvard', 'content': 'Waqas, M., Ali, Z., Sánchez-Gordón, M. and Kristiansen, M., 2024. Using LowCode and NoCode Tools in DevOps: A Multivocal Literature Review.New Perspectives in Software Engineering, pp.71-87.'}, {'title': 'Vancouver', 'content': 'Waqas M, Ali Z, Sánchez-Gordón M, Kristiansen M. Using LowCode and NoCode Tools in DevOps: A Multivocal Literature Review. New Perspectives in Software Engineering. 2024 Feb 21:71-87.'}]","… , consistency maintenance, and bridging the skills gap. These authors highlighted that such 
… has been criticized for its limited flexibility and customizability in cybersecurity ([PS1], [PS30])…"
99,[HTML][HTML] Women Fighting Gender Stereotypes in a Gender Egalitarian Culture,"HG Corneliussen - Reconstructions of Gender and Information Technology …, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-981-99-5187-1_1,"[{'title': 'MLA', 'content': 'Corneliussen, Hilde G. ""Women Fighting Gender Stereotypes in a Gender Egalitarian Culture.""Reconstructions of Gender and Information Technology: Women Doing IT for Themselves. Singapore: Springer Nature Singapore, 2023. 1-20.'}, {'title': 'NBR 6023', 'content': 'CORNELIUSSEN, Hilde G. Women Fighting Gender Stereotypes in a Gender Egalitarian Culture. In:Reconstructions of Gender and Information Technology: Women Doing IT for Themselves. Singapore: Springer Nature Singapore, 2023. p. 1-20.'}, {'title': 'APA', 'content': 'Corneliussen, H. G. (2023). Women Fighting Gender Stereotypes in a Gender Egalitarian Culture. InReconstructions of Gender and Information Technology: Women Doing IT for Themselves(pp. 1-20). Singapore: Springer Nature Singapore.'}]","… The demand for IT professionals is also expected to grow significantly in the coming years 
(World Economic Forum, 2020a). IT specialists are, however, a scarce resource. Closing the …"
